rec_id,ssn,first_name,middle_name,last_name,gender,age_at_consultation,birth_date,medicare_number,street_address,suburb,postcode,state,phone,email,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp
rec-24305,e120198400,aimee,j,passmore,f,7,29/12/2013, 8558  38709  2  3 , 11  bellwood  close  steele  barracks ,werrington,2747,nsw, 02  9766  1375 ,passmore.aimee.mail.com.au,n/a,121,29,19,73,289,0,worsening-of-l-knee-osteoarthritis,2020-07-19t02:58+00:00
rec-9531,a143103287,rashaad,alan,digby,m,52,5/3/1966, 9664  82314  2  1 , 42  claude  street  university  flats ,armidale,2350,nsw, 02  6657  2116 ,rashaad7@gmail.com,married,185,83,24,68,190,0,acid-reflux,2018-08-06t13:26+00:00
rec-9153,h163835783,michael,shane,britt,m,51,20/7/1963, 7049  47716  2  2 , 55  illawarra  court  howie  circuit ,belconnen,2617,act, 02  8334  0811 ,michael33@hotmail.com,married-de-facto,187,114,32,71,192,0,headache,2014-02-13t10:20+00:00
rec-39435,b172743268,casey,td,parks,m,57,13/10/1961, 7333  77214  1  2 , 82  monkland  street  cinema  complex ,gympie,4570,qld,,parks.casey@yahoo.com,married,193,-99,28,78,186,0,respiratory-arrest--death-resulting,2018-07-22t20:02+00:00
rec-22125,h134376453,tameritris,ryan,stevens,m,40,13/8/1976, 5034  66050  1  1 , 1  emerald  street  edinglassie  retirement  village , emu  plains ,2750,nsw, 02  5651  4424 ,tameritris31@mail.com,not-married,199,109,27,73,260,0,abdominal-discomfort,2016-11-18t17:01+00:00
rec-33378,i110236529,sandra,,shepherd,f,15,20/7/2001, 9964  83801  1  2 , 2  hungerford  avenue  parkland  villas , halls  head ,6210,wa,,sandra.shepherd@yahoo.com,divorced,156,81,33,79,174,0,back-pain-due-to-injury-from-fall,2016-02-18t20:26+00:00
rec-43945,i144376883,daniel,john,delacruz,m,16,21/5/1998, 9688  55575  1  2 , 250  baltimore  parade  raafa  estate ,merriwa,,wa,,daniel45@gmail.com,married,181,80,24,79,125,0,insomnia-at-night,2014-06-22t17:58+00:00
rec-67645,a178196082,jerome,,silvers,m,30,1/10/1985, 6622  38746  2  2 , 52  grey  street  aprt  2 , east  melbourne ,3002,vic, 03  5318  8551 ,jerome.silvers@aol.com,married-de-facto,167,-99,29,74,122,0,prostate-cancer,2015-03-05t10:14+00:00
rec-96031,h100097864,kenneth,arthur,craddock,f,62,5/4/1955, 5240  81611  2  2 , 60  marcus  clarke  street  advance  bank  centre ,canberra,,act, 02  3151  4327 ,craddock.kenneth.aol.com,separated,190,110,30,75,144,0,diarrhea-in-the-morning,2017-07-27t12:45+00:00
rec-22626,g162701883,audrey,p,jones,m,76,9/12/1943, 5428  99763  2  2 , 53  jacaranda  drive  tarcolla  retirement  village ,shepparton,3630,vic, 03  1779  9794 ,audrey.jones@aol.com,married-de-facto,198,147,37,72,193,0,nausea,2019-04-24t10:29+00:00
rec-74142,c190904495,robert,lee,richardson,f,68,19/5/1947, 5705  72470  1  2 , 100  south  terrace  gc ,adelaide,5000,sa, 08  8528  2812 ,robert20@hotmail.com,married-de-facto,182,110,33,68,139,0,fall,2015-07-01t23:26+00:00
rec-94070,h184297478,michael,anthony,williams,f,59,14/9/1959, 8517  47264  2  1 , 1  darraweit-bolinda  road  barlie  park , darraweit  guim ,3756,vic,,michael34@mail.com,not-married,195,117,30,68,191,0,coughing,2018-12-06t01:46+00:00
rec-25417,g159273000,mary,carter,degree,f,38,6/11/1974, 8911  93698  2  2 , 2  henrietta  street  aprt  18a ,hawthorn,,vic, 03  7412  4169 ,grmkimlrfa@aol.com,not-married,169,64,22,73,178,1,nausea,2012-06-20t10:11+00:00
rec-15920,d138176436,cynthia,joycedenise,parrish,f,16,16/9/2000, 2805  69547  2  2 , 3  parap  road  parap  village  shopping  centre ,parap,0820,nt, 08  7023  7306 ,cynthia.parrish.mail.com,married,178,80,25,75,127,0,onset-04/2007,2016-06-08t06:41+00:00
rec-30184,d129669787,lisa,whitmire,brackett,f,31,30/4/1983, 9129  77630  1  1 , 2  bay  berry  lane  st  vincents  specialist  care ,robina,4226,qld, 07  3390  5595 ,lisa32.yahoo.com,married,191,142,38,81,168,0,single-sycopal-episode,2017-05-12t11:40+00:00
rec-47240,i117851350,ryan,robertson,combs,m,28,18/2/1988, 7314  48283  2  2 , 97  reserve  road  rosehill ,drysdale,3222,vic, 03  2360  6384 ,,not-married,185,68,19,66,137,0,loss-of-consciousness,2016-01-12t11:02+00:00
rec-4783,a188460399,samuel,joseph,jefferson,m,63,7/11/1951, 2332  32123  2  1 , 85  hester  street  cambrai  village ,merriwa,,wa, 08  6554  9064 ,smhsmcjlst@mail.com.au,divorced,193,93,24,74,197,0,right-5th-toe-fracture,2014-09-15t13:11+00:00
rec-47979,h181120885,christopher,matt,brown,m,58,28/8/1955, 9348  75742  2  2 , 39  birch  road  adeline  retrmnt  vlge ,wyoming,2250,nsw,,ftchhjblqo@yahoo.com,married,197,84,21,70,237,0,l1--compression-fracture,2013-11-12t21:08+00:00
rec-31953,d101967668,mark,george,thompson,m,30,7/6/1985, 3993  92914  2  2 , 41  renaissance  avenue  bchevron ,miami,4220,qld, 07  6760  3590 ,thompson.mark@gmail.com,not-married,194,121,32,70,166,0,hematoma,2015-02-19t17:02+00:00
rec-10953,g183109016,joshua,w,boone,m,52,26/9/1963, 4058  55942  1  1 , 1  gunningba  parkway  upsondowns ,warren,,nsw, 02  1601  5698 ,boone75@mail.com.au,married,185,95,27,76,226,1,low-energy,2015-09-07t05:07+00:00
rec-13685,f178849964,brian,van,miller,m,56,6/6/1958, 7030  66402  1  2 , 209  fisher  road  nth  road ,cromer,2099,nsw, 02  4178  5928 ,miller.brian.aol.com,married,190,132,36,70,196,0,coughing,2014-06-27t02:26+00:00
rec-21295,i180751459,michael,jefferson,gray,m,16,9/5/1997, 2739  58782  2  2 , 194  lorraine  avenue  berkeley  vlge , berkeley  vale ,2261,nsw, 02  4716  4304 ,gray.michael@gmail.com,married-de-facto,182,83,25,79,193,1,upper-stomach-irritation,2013-06-26t13:50+00:00
rec-93946,a199227865,patrick,c,riggs,f,15,9/8/2000, 8021  98446  1  2 , 49  dunorlan  road  mount  patrick  estate ,moltema,7304,tas, 03  5706  3150 ,patrick.riggs@mail.com.au,married-de-facto,163,60,22,76,155,0,reflux,2015-10-07t01:19+00:00
rec-69014,c101894778,frank,,dancy,f,22,10/1/1994, 2380  60250  2  2 , 5  denver  drive  raaf  base , parafield  gardens ,5107,sa, 08  6133  1884 ,frank92@mail.com,married,172,132,44,67,247,0,pneumonia,2016-09-25t11:36+00:00
rec-25195,i178937765,janet,zapata,mcmillan,f,26,16/12/1985, 8583  96763  2  2 , 12  teal  flat  road  teal  flat  street ,mannum,5238,sa, 08  5017  4594 ,mcmillan.janet.aol.com,married,187,126,36,68,220,0,muscloskeletal-pain,2014-06-06t16:08+00:00
rec-18388,d176486702,joe,charles,singletary,m,56,21/7/1959, 7529  99212  2  2 , 98  hinton  road  clearview ,hinton,2321,nsw, 02  9461  5575 ,singletary34@hotmail.com,married,165,105,38,73,234,0,probable-irritable-bowel-syndrome,2015-04-10t17:40+00:00
rec-39416,c146890360,juli,,thomas,f,38,16/3/1972, 4413  82484  2  2 , 1  windmill  road  rum  jungle ,batchelor,,nt, 08  0862  8176 ,juli.thomas.mail.com.au,married,189,72,20,77,220,0,atrial-fibrillation-with-rvr,2013-06-08t19:10+00:00
rec-7040,b195820682,michael,scott,bond,m,7,9/12/2013, 5664  16448  1  3 , 43  goldieslie  road  house  3 ,indooroopilly,4068,qld, 07  6425  1091 ,,n/a,118,21,15,69,146,0,ulcerative-colitis,2020-04-25t16:15+00:00
rec-95161,d142952280,thomas,clay,hood,f,30,28/3/1986, 9579  38171  2  2 , 138  windang  road  oasis  caravn  park ,windang,2528,nsw,,thomas.hood@yahoo.com,married,179,119,37,79,103,0,hip-bursitis,2016-01-20t15:36+00:00
rec-21380,i115050570,beatrice,kiker,gragg,f,61,14/12/1953, 9702  64637  2  2 , 27  edward  street  belvedere ,kew,3101,vic, 03  5221  7748 ,beatrice44@mail.com.au,married,172,66,22,78,141,0,drowsiness,2014-07-21t10:44+00:00
rec-82953,e126253637,pablo,l,trapp,m,7,23/5/2013, 8628  92664  2  3 , 1  philp  road  telemon  orchards ,rathdowney,4287,qld,,lbigmdjiac@mail.com,n/a,113,33,25,81,197,0,blurred-vision---due-to-spasm-in-eyebrows---went-to-ophthalmologist-but-reported-no-significant,2020-02-16t19:54+00:00
rec-99744,a116671329,trent,frederick,graham,f,54,9/1/1960, 9833  74151  1  2 , 1  stead  road  point  cook  home , point  cook ,3030,vic, 03  0719  7087 ,trent.graham@mail.com.au,not-married,195,110,28,75,179,0,back-pain,2014-07-10t20:19+00:00
rec-56700,i192590884,eddie,,shelton,m,19,25/6/1997, 3582  23753  1  2 , 40  marcus  clarke  street  canberra  house , canberra  city ,2601,act, 02  0207  4110 ,shelton42@aol.com,married-de-facto,197,60,15,75,207,0,headache,2016-04-27t17:39+00:00
rec-46349,b155095308,demetris,berry,nance,f,57,26/3/1960, 1838  97900  1  2 , 18  kalkaringi  street  kalkarindji  community , victoria  river ,0852,nt, 08  8199  4119 ,,separated,180,119,36,79,125,0,urinary-discomfort,2017-10-14t09:22+00:00
rec-29848,h140698613,lorraine,lynn,core,f,28,3/3/1988, 1946  73090  1  2 , 155  warrigal  road  villa  111 ,burwood,3125,vic, 03  8618  6733 ,,married,183,125,37,75,187,0,fall,2016-02-25t16:13+00:00
rec-45930,f102959861,william,todd,howard,m,49,30/6/1968, 2306  94002  2  1 , 38  kyle  avenue  george  james  house ,leanyer,,nt, 08  2098  9741 ,,married-de-facto,171,131,44,66,79,0,depressed-mood-primarily-due-to-wife-being-away-at-work,2017-08-23t05:33+00:00
rec-95108,c154064947,wesley,terry,lee,f,23,21/7/1991, 9993  49378  2  3 , 54  henry  parkes  road  wongon ,parkesbourne,2581,nsw, 02  7287  3761 ,wesley97@gmail.com,married,197,141,36,75,126,0,delirium,2014-01-09t08:41+00:00
rec-76079,d138364275,vance,,castro,f,51,11/10/1965, 4202  15830  1  1 , 68  abbott  street  virginia  house ,cairns,4870,qld,,vance.castro.yahoo.com,married,195,123,32,81,139,0,lower-intestinal-tract-infection,2016-01-16t06:28+00:00
rec-10675,g127336656,matthew,maurice,cummings,m,29,8/9/1985, 9196  67412  1  1 , 21  carrara  street  pindara  medical  centre ,benowa,4217,qld,,matthew.cummings@gmail.com,married-de-facto,168,78,27,73,135,0,fall,2014-07-24t14:43+00:00
rec-2524,g124504871,wayne,whyte,pendergrass,m,54,16/9/1959, 8968  29406  1  2 , 582  william  street  apt  5 , mount  lawley ,,wa, 08  3880  9483 ,,not-married,193,99,26,75,224,0,atrial-fibrillation-with-rvr,2013-06-22t12:24+00:00
rec-11453,h177781060,elaine,pike,moon,f,51,31/1/1965, 4520  54581  2  1 , 331  finland  road  granny  flat , bli  bli ,4560,qld,,,married,181,134,40,78,171,0,blurred-vision,2016-09-09t23:10+00:00
rec-14549,i184192157,thurman,,hendrix,m,33,2/12/1979, 1316  51562  2  1 , 406  colooli  road  anzac  building ,narrabeen,2101,nsw,,jcctfagjaj@yahoo.com,married,188,87,24,76,242,0,pain-s/p-left-tka,2012-02-07t03:37+00:00
rec-41423,i139315458,arnetha,s,hill,f,54,15/7/1959, 3290  26939  2  2 , 12  townsend  drive  cooee  lodge ,gilgandra,,nsw,,,not-married,189,126,35,70,262,1,pain-in-the-right-hand-middle-finger,2013-02-10t15:32+00:00
rec-33089,d116890136,yalaira,l,sesson,f,17,19/5/1998, 2062  29166  1  3 , 15  evans  street  mnstr ,goulburn,2580,nsw, 02  3004  0478 ,yalaira96@hotmail.com,married-de-facto,170,80,27,84,223,0,syncope-(fainted-during-lp),2015-06-24t04:07+00:00
rec-50516,i155720306,tahirih,,pope,f,41,10/11/1976, 7554  29033  1  2 , 33  church  street  lacolwae ,colac,3250,vic, 03  3355  9430 ,pope72@mail.com.au,not-married,192,119,32,73,289,0,left-hip-replacement,2017-09-06t16:44+00:00
rec-25039,a108799466,terry,laranzo,jones,f,60,30/8/1956, 9004  54242  2  2 , 81  tinderbox  road  bracken  hill , blackmans  bay ,7052,tas,,terry77@yahoo.com,married,186,-99,39,76,205,0,leg-cramps,2016-07-14t10:09+00:00
rec-93886,h136445851,christopher,antione,mccarty,f,52,2/4/1966, 3633  10782  2  1 , 10  south  street  cape  hawke  hosptl  medcl  centre ,forster,2428,nsw,,mccarty.christopher@yahoo.com,married,172,66,22,74,180,0,shortness-of-breath,2018-05-11t16:12+00:00
rec-30394,d192281798,jasmine,lynn,lindsay,f,27,12/4/1992, 5094  70872  2  2 , 53  hewish  road  croydon  exchange ,croydon,3136,vic, 03  8426  5953 ,jasmine75@hotmail.com,not-married,184,147,43,68,120,0,low-energy,2019-08-02t13:35+00:00
rec-70627,i109275791,roland,joel,shuford,f,25,5/2/1989, 2003  45366  1  3 , 292  muffets  road  dewlin ,quialigo,2580,nsw, 02  4883  7165 ,shuford12@yahoo.com,married,189,77,21,79,145,0,dry-mouth,2014-08-17t09:34+00:00
rec-17053,g195836121,rosalie,,weidtman-pierot,f,52,1/4/1965, 7355  25736  2  2 , 7  golf  links  road  mountain  creek  day  medical  centre , mountain  creek ,4557,qld, 07  7772  0135 ,,not-married,189,-99,39,74,150,0,gastroenteritis,2017-02-07t06:44+00:00
rec-39007,g119746833,george,clay,lisenby,m,10,13/3/2010, 3423  62071  2  3 , 21  buffalo  avenue  hms ,edwardstown,5039,sa,,fmlomcotcp@mail.com.au,n/a,128,-99,20,79,197,0,unsteady-balance,2020-05-13t08:36+00:00
rec-25118,g184716023,danielle,lynn,auman,f,48,7/1/1968, 9467  31505  2  2 , 297  trippe  road  lakewood  estate , humpty  doo ,0836,nt,,danielle.auman@mail.com.au,married-de-facto,169,103,36,73,111,1,flu,2016-08-22t21:01+00:00
rec-59705,a118389915,loren,lynne,tittle,f,45,28/10/1971, 5373  20653  2  2 , 4  homestead  avenue  the  elms , walkley  heights ,5098,sa, 08  1842  4585 ,,married,198,128,32,77,65,0,chest-pain,2016-06-07t04:52+00:00
rec-70698,b195453667,eric,alexander,stine,f,14,17/7/2001, 4177  81362  2  2 , 1  crestview  place  pine  ridge  est ,lisarow,2250,nsw,,,not-married,174,81,26,74,318,0,depression,2015-07-26t21:30+00:00
rec-10993,g145775219,michelle,,rucker,f,26,12/11/1991, 1975  91728  2  1 , 114  moreys  road  araglen ,brucknell,3268,vic, 03  5308  4456 ,michelle.rucker@aol.com,married,183,79,23,76,139,0,dizziness,2017-02-17t21:12+00:00
rec-70584,a158144112,mitchell,vincent,lowery,f,17,25/2/1995, 8251  76071  1  3 , 2917  yaven  creek  road  edelweiss , yaven  creek ,2729,nsw, 02  7954  5081 ,mitchell.lowery@yahoo.com,married,180,57,17,74,188,0,mild-case-of-flu,2012-08-04t02:22+00:00
rec-18177,e109467503,tammy,,versoza,f,69,2/2/1947, 9216  50216  1  2 , 12  parry  drive  parry  homes ,temora,2666,nsw, 02  9815  5923 ,,married,166,67,24,77,178,0,chemical-intoxication,2016-05-09t16:45+00:00
rec-23362,i144782776,gregory,ruffin,kiker,m,22,3/10/1993, 8811  95213  2  3 , 95  stanhope  road  lourdes  vlge ,killara,2071,nsw, 02  4440  6618 ,hoonbjdbmf@gmail.com,married,176,87,28,74,146,0,fall,2015-12-13t20:39+00:00
rec-12908,e162038717,roxanne,sue,ayers,f,63,6/1/1948, 9205  99819  2  2 , 2  short  street  the  eye  centre ,southport,4215,qld,,,married,175,117,38,80,251,0,basal-cell-cancer-right-ear,2011-04-21t18:43+00:00
rec-73141,d167657466,maurice,r,therrell,f,10,2/7/2010, 1407  80639  2  3 , 16  longfield  road  d ,maddington,6109,wa,,therrell100@aol.com,n/a,128,50,30,73,148,0,muscle-cramps,2020-02-01t20:27+00:00
rec-97934,i150558820,william,joe,carpenter,f,31,8/4/1984, 5094  16879  1  2 , 101  beashells  lane  sunnyside ,bergalia,2537,nsw, 02  4629  8397 ,carpenter.william@mail.com.au,married,178,69,21,80,95,1,mole-on-back,2015-12-07t18:52+00:00
rec-81862,a129555807,gary,todd,ledbetter,f,9,23/6/2011, 3064  15180  1  3 , 110  elizabeth  street  flt  40 ,richmond,,vic, 03  6973  2125 ,gary.ledbetter@aol.com,n/a,135,37,20,76,148,0,uti,2020-01-25t18:13+00:00
rec-95057,i100246521,jermaine,anthony,hickman,f,14,22/3/2002, 5553  95599  1  3 , 17  balmoral  close  tamarind  garden ,edmonton,4869,qld, 07  9057  1968 ,jermaine.hickman@mail.com.au,n/a,168,72,25,73,134,0,headache,2016-10-27t13:03+00:00
rec-82123,g186224183,jacob,ray,hefner,f,16,31/1/2000, 7227  69728  2  3 , 142  queen  street  galen  hse ,southport,4215,qld, 07  6273  4504 ,iclabaslcg.hotmail.com,married,166,51,18,69,186,0,anxiety,2016-01-11t02:35+00:00
rec-93493,g147496658,claudel,smith,minard,f,41,25/11/1975, 3453  34626  2  2 , 122  barlow  close  st  james  village ,heatley,4814,qld, 07  5898  8616 ,,married,176,117,37,70,226,1,dry-mouth,2016-10-11t14:29+00:00
rec-63608,f119044589,lillie,harloff,johnson,f,18,4/8/1993, 4420  96855  1  2 , 89  beach  street  aptmnt  240 , port  melbourne ,3207,vic,,johnson.lillie@mail.com.au,married-de-facto,182,74,22,76,201,1,pain-from-removal-of-cyst,2011-04-13t08:22+00:00
rec-32332,h138630640,karen,aschrenner,thomas,f,50,25/9/1964, 8269  59279  2  1 , 100  forest  home  road  victoria  mill  estate ,ingham,4850,qld,,karen54@yahoo.com,married,180,119,36,82,167,0,urinary-frequency,2014-08-19t08:09+00:00
rec-69513,g136631223,robert,william,snipes,m,26,22/5/1989, 7095  90417  1  1 , 157  marconi  street  villa  187 , bonnells  bay ,,nsw,,robert51@hotmail.com,married,185,56,16,74,138,0,dry-mouth,2015-02-26t04:36+00:00
rec-25685,d184011730,rose,shawnique,andrews,f,68,3/11/1950, 8166  17973  2  2 , 85  hester  street  cambrai  village ,merriwa,6030,wa,,rose74@aol.com,married-de-facto,194,56,14,75,145,0,glaucoma-surgery---l-eye,2018-10-02t14:02+00:00
rec-58349,d134297472,darrell,lewis,mahoney,m,3,16/2/2014, 3493  69901  1  3 , 91  diagonal  road  masonic  village , somerton  park ,,sa, 08  7801  2884 ,jskccabkno.yahoo.com,n/a,114,21,16,77,72,0,urinary-frequency,2020-07-07t19:50+00:00
rec-59128,i194112859,charles,barker,sanyal,f,14,12/5/2001, 3355  57695  2  2 , 1  sorrento  park  river  road ,deloraine,7304,tas, 03  9989  6608 ,charles.sanyal@hotmail.com,married-de-facto,159,66,26,69,217,0,diarrhea,2015-09-23t08:19+00:00
rec-95832,f101278708,mark,blair,hill,f,45,9/12/1969, 4465  43270  1  2 , 657  maidens  brush  road  henry  kendall  vlge , gosford  north ,2250,nsw,,,married,188,81,22,73,163,0,dizziness,2017-02-03t02:14+00:00
rec-97331,f148190034,gregory,john,mcdonald,f,69,15/3/1947, 8328  52640  2  2 , 400  red  hill  road  kinamburn ,branxholm,7261,tas,,,separated,173,68,22,77,236,0,dizziness-upon-waking-and-getting-up-and-walking-into-the-bathroom,2016-06-14t12:21+00:00
rec-72253,d129325044,dominic,phillip,monigold,f,24,13/4/1994, 6296  76981  1  2 , 60  corcoran  drive  woodridge  north , west  lakes ,5021,sa, 08  6897  2152 ,dominic31@yahoo.com,married,169,135,47,70,196,0,crying,2018-12-12t24:11+00:00
rec-36709,h131151378,cynthia,carolyn,rush,f,17,26/10/2003, 5917  63846  2  2 , 3  carthy  road  landfall ,naracoorte,,sa,,cynthia.rush@mail.com.au,n/a,178,94,29,72,251,0,cataract-surgery---right-eye,2020-04-08t05:07+00:00
rec-63795,c126402174,roberta,christine,carmichael,f,66,11/2/1951, 5053  11762  2  2 , 297  trippe  road  lakewood  estate , humpty  doo ,0836,nt, 08  4320  1846 ,,married,189,73,20,77,156,0,fall,2017-02-09t15:37+00:00
rec-30096,b177851176,charles,alexander,malings,m,31,27/1/1986, 5284  19822  1  2 , 11  church  street  the  gables ,quirindi,2343,nsw, 02  7952  9680 ,,not-married,199,119,30,79,185,1,hematoma-to-r-knee-s/p-total-knee-replacement,2017-11-02t03:15+00:00
rec-12052,h141241489,emily,vernita,okleshen,f,57,29/5/1959, 9213  79806  2  2 , 215  old  trunkey  road  willow  creek , trunkey  creek ,2795,nsw, 02  9860  6014 ,njtrakpagp@yahoo.com,married-de-facto,189,145,40,74,212,0,pulled-back,2016-06-13t01:58+00:00
rec-88057,g150010702,jeremyshane,e,mcmillan,f,9,9/10/2011, 8956  84002  1  2 , 1  barrett  drive  floreat  village , alice  springs ,0870,nt, 08  8821  8249 ,jeremyshane.mcmillan@aol.com,n/a,133,41,23,66,268,0,carotid-stenosis,2020-07-13t14:37+00:00
rec-50922,b188646553,emma,gibby,adkins,f,13,6/9/2003, 2416  41321  1  2 , 34  lovett  street  karingal  hm ,devonport,7310,tas, 03  7902  9174 ,gnpeogqbnh@yahoo.com,n/a,154,68,28,68,79,0,tinea-corporis,2016-08-05t04:38+00:00
rec-25936,a195563838,mary,page,rigg,f,18,2/1/1999, 9850  68049  1  2 , 14  college  lane  riverside  garden ,douglas,,qld, 07  1628  7835 ,jcmoojqhnd@aol.com,married,171,99,33,69,158,0,left-hand-growth,2017-06-05t18:47+00:00
rec-78700,e153212510,martin,w,baker,f,48,9/4/1966, 2920  88222  2  1 , 187  hume  street  hooper  centre ,toowoomba,4350,qld,,,married-de-facto,169,68,23,73,126,0,difficulty-swallowing.,2014-05-08t15:45+00:00
rec-83566,e102372633,leo,,hill,m,73,10/5/1942, 2647  30746  2  2 , 370  union  road  navillus , katandra  west ,3634,vic, 03  7353  0645 ,hill.leo@aol.com,not-married,179,111,34,77,126,0,increased-urinary-urgency,2015-08-10t17:56+00:00
rec-31515,c115841092,william,,holiday,m,5,27/1/2015, 9034  89344  2  3 , 27  beddi  road  villa  3 ,duncraig,6023,wa,,william.holiday@hotmail.com,n/a,103,19,17,76,154,0,left-shoulder-pain,2020-03-02t24:34+00:00
rec-58741,a137879268,penny,e,seifert,f,29,28/8/1987, 2019  45442  2  2 , 855  doughertys  junction  road  shingledale ,pyramul,,nsw, 02  8766  1851 ,ehchooqhag@mail.com.au,separated,198,79,20,77,198,0,flu,2016-12-04t09:42+00:00
rec-64438,b174986472,marc,edward,harris,m,58,5/10/1958, 3319  59878  1  1 , 38  st  georges  terrace  st  george's  cathedral ,perth,,wa,,nchkthppdd.mail.com,not-married,179,117,36,75,192,0,headache,2016-03-15t11:03+00:00
rec-40890,d122062562,timothy,,ventre,m,34,5/8/1980, 5692  82615  1  2 , 9  the  esplanade  bridgeport ,darwin,0800,nt, 08  4579  5471 ,,married,195,90,23,80,212,0,increase-environmental-allergies,2014-09-18t22:41+00:00
rec-1036,i144835862,christina,pence,cumbie,f,53,12/9/1962, 1756  40526  1  2 , 67  mcleod  street  mcleod  street  medical  centre ,cairns,4870,qld, 07  5388  7440 ,christina.cumbie@aol.com,divorced,188,141,39,69,86,0,worsening-of-sinus-bradycardia-to-moderate-level,2015-05-03t14:32+00:00
rec-42531,g103854175,reggie,krishna,rossi,m,60,4/1/1954, 9589  56782  1  2 , 132  erskine  road  narwinia  lodge ,macleod,3085,vic, 03  7846  1666 ,rossi3@aol.com,married,185,86,25,75,233,0,dizziness,2014-01-07t10:46+00:00
